"","X","Start_time","End_time","Finished","Respondent_group","Screening","Consent","Reason_nc","Check_group","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Gender","Religiousness","Feedback","Target"
"834",625,"6/27/2014 13:35","6/27/2014 13:43",1,"Scientists",NA,1,NA,1,5,6,4,5,5,6,6,6,4,5,7,6,7,3,5,4,6,3,67,60,1,44,NA,"Scientists"
"835",628,"6/27/2014 13:43","6/27/2014 13:47",1,"Scientists",NA,1,NA,1,5,6,5,5,6,6,6,6,6,5,6,4,6,6,6,6,5,4,187,56,1,38,NA,"Educated"
"836",629,"6/27/2014 13:44","6/27/2014 13:49",1,"Scientists",NA,1,NA,1,6,3,2,4,3,7,1,5,3,3,1,2,7,7,7,3,3,2,187,46,2,43,NA,"Scientists"
"837",631,"6/27/2014 13:47","6/27/2014 13:50",1,"Scientists",NA,1,NA,1,2,5,3,6,5,3,6,6,6,5,4,5,3,2,2,3,5,3,187,33,1,43,NA,"Educated"
"838",632,"6/27/2014 13:48","6/27/2014 13:52",1,"Scientists",NA,1,NA,1,3,3,2,3,3,5,3,5,4,3,3,3,5,5,7,3,3,3,187,67,2,41,NA,"Scientists"
"839",633,"6/27/2014 13:45","6/27/2014 13:54",1,"Scientists",NA,1,NA,NA,6,6,6,7,6,6,6,7,7,2,2,2,7,7,7,7,6,6,78,59,1,43,NA,"Scientists"
"840",634,"6/27/2014 13:49","6/27/2014 13:54",1,"Scientists",NA,1,NA,NA,4,4,5,4,5,6,4,4,4,5,4,3,4,2,2,4,2,1,187,43,2,42,NA,"Scientists"
"841",635,"6/27/2014 13:50","6/27/2014 13:54",1,"Scientists",NA,1,NA,1,5,2,1,4,5,4,4,4,4,4,1,1,4,4,4,2,4,1,187,63,2,41,NA,"Educated"
"842",636,"6/27/2014 13:50","6/27/2014 13:56",1,"Scientists",NA,1,NA,1,3,2,2,5,4,4,4,5,5,2,2,2,5,2,1,1,4,3,187,47,2,39,NA,"Educated"
"843",637,"6/27/2014 13:53","6/27/2014 13:57",1,"Scientists",NA,1,NA,1,3,3,3,5,5,5,2,6,5,3,2,4,3,3,3,2,4,3,187,35,1,39,NA,"Scientists"
"844",638,"6/27/2014 13:53","6/27/2014 13:57",1,"Scientists",NA,1,NA,1,2,2,1,4,2,4,2,2,2,1,1,1,3,2,2,3,1,1,187,59,1,38,NA,"Educated"
"845",639,"6/27/2014 13:41","6/27/2014 13:58",1,"Scientists",NA,1,NA,1,6,4,5,5,5,7,5,6,6,4,5,5,6,6,6,5,5,5,45,53,1,44,NA,"Educated"
"846",640,"6/27/2014 14:02","6/27/2014 14:04",1,"Scientists",NA,1,NA,1,5,5,5,6,5,5,6,6,6,5,2,5,5,6,6,5,5,4,187,49,2,39,NA,"Scientists"
"847",641,"6/27/2014 13:56","6/27/2014 14:04",1,"Scientists",NA,1,NA,1,2,1,2,2,5,5,5,2,2,1,5,2,2,2,2,1,2,1,61,65,2,39,NA,"Scientists"
"848",643,"6/27/2014 14:01","6/27/2014 14:05",1,"Scientists",NA,1,NA,1,5,3,1,5,5,4,4,5,5,3,2,4,5,3,4,4,3,3,122,62,1,41,NA,"Educated"
"849",644,"6/27/2014 14:04","6/27/2014 14:07",1,"Scientists",NA,1,NA,1,5,5,3,7,6,5,5,5,5,2,3,2,5,5,5,5,5,5,187,57,1,38,NA,"Scientists"
"850",646,"6/27/2014 14:05","6/27/2014 14:11",1,"Scientists",NA,1,NA,1,4,6,4,5,5,5,6,4,6,3,5,5,6,6,6,6,5,4,187,21,1,38,NA,"Educated"
"851",647,"6/27/2014 13:52","6/27/2014 14:16",1,"Scientists",NA,1,NA,1,5,5,6,3,2,5,6,5,6,3,2,3,5,6,6,1,7,5,80,55,1,43,NA,"Scientists"
"852",648,"6/27/2014 14:11","6/27/2014 14:17",1,"Scientists",NA,1,NA,1,2,2,4,3,2,2,2,4,5,2,2,2,2,2,2,3,2,2,84,45,2,39,NA,"Educated"
"853",649,"6/27/2014 14:14","6/27/2014 14:19",1,"Scientists",NA,1,NA,1,6,4,3,7,7,7,6,6,5,3,7,5,6,6,7,4,5,3,187,38,1,42,NA,"Scientists"
"854",650,"6/27/2014 14:11","6/27/2014 14:19",1,"Scientists",NA,1,NA,2,3,3,3,5,4,5,5,6,5,3,6,4,5,4,5,4,5,5,187,24,1,39,NA,"Scientists"
"855",651,"6/27/2014 14:19","6/27/2014 14:22",1,"Scientists",NA,1,NA,1,6,6,5,6,6,6,6,6,5,4,4,5,6,5,6,5,5,5,187,31,1,41,NA,"Scientists"
"856",652,"6/27/2014 14:20","6/27/2014 14:23",1,"Scientists",NA,1,NA,1,5,6,6,6,6,6,6,6,6,6,5,5,6,5,6,2,3,2,187,NA,1,NA,NA,"Educated"
"857",653,"6/27/2014 14:17","6/27/2014 14:24",1,"Scientists",NA,1,NA,NA,7,7,7,7,4,4,7,7,7,4,7,4,7,7,7,4,7,7,187,NA,2,43,NA,"Scientists"
"858",654,"6/27/2014 14:15","6/27/2014 14:25",1,"Scientists",NA,1,NA,1,4,4,3,5,6,6,4,5,5,5,4,4,6,6,6,4,4,4,187,58,1,38,NA,"Educated"
"859",655,"6/27/2014 14:20","6/27/2014 14:26",1,"Scientists",NA,1,NA,1,5,4,6,5,7,5,6,6,6,5,5,5,6,5,6,2,2,1,187,32,1,42,NA,"Educated"
"860",656,"6/27/2014 14:16","6/27/2014 14:26",1,"Scientists",NA,1,NA,1,4,4,4,4,6,6,6,5,6,2,2,2,4,4,4,4,4,4,31,54,2,42,NA,"Educated"
"861",657,"6/27/2014 14:07","6/27/2014 14:26",1,"Scientists",NA,1,NA,NA,5,3,6,7,5,6,3,4,3,2,2,2,6,3,3,7,2,2,24,60,2,44,NA,"Scientists"
"862",658,"6/27/2014 14:10","6/27/2014 14:27",1,"Scientists",NA,1,NA,1,6,6,2,6,5,7,6,6,5,6,6,6,6,6,6,2,5,5,78,53,1,38,NA,"Educated"
"863",659,"6/27/2014 14:20","6/27/2014 14:27",1,"Scientists",NA,1,NA,1,5,3,3,5,5,5,3,3,5,5,5,6,6,5,6,1,4,2,187,50,2,44,NA,"Scientists"
"864",660,"6/27/2014 14:24","6/27/2014 14:27",1,"Scientists",NA,1,NA,1,5,5,3,7,5,5,4,6,6,4,3,4,5,5,5,5,5,3,31,54,1,40,NA,"Scientists"
"865",662,"6/27/2014 14:31","6/27/2014 14:33",1,"Scientists",NA,1,NA,1,1,2,1,6,5,5,1,1,1,6,6,6,4,2,4,1,2,1,187,53,1,42,NA,"Scientists"
"866",663,"6/27/2014 14:29","6/27/2014 14:36",1,"Scientists",NA,1,NA,1,6,5,2,5,5,6,5,6,6,4,4,4,6,5,6,6,5,3,185,63,1,39,NA,"Scientists"
"867",664,"6/27/2014 14:34","6/27/2014 14:38",1,"Scientists",NA,1,NA,1,5,5,1,6,4,6,4,5,6,1,5,4,7,7,7,7,7,2,187,NA,2,43,NA,"Scientists"
"868",666,"6/27/2014 14:34","6/27/2014 14:39",1,"Scientists",NA,1,NA,1,7,1,1,6,5,3,4,5,5,2,2,2,2,1,1,1,1,1,187,27,1,41,NA,"Educated"
"869",667,"6/27/2014 14:35","6/27/2014 14:41",1,"Scientists",NA,1,NA,1,5,5,5,6,5,6,5,3,3,2,5,5,6,3,3,5,3,5,35,55,1,38,NA,"Educated"
"870",668,"6/27/2014 14:39","6/27/2014 14:42",1,"Scientists",NA,1,NA,1,5,4,5,6,5,6,4,5,5,5,5,6,6,6,6,5,5,3,187,59,2,43,NA,"Scientists"
"871",669,"6/27/2014 14:40","6/27/2014 14:44",1,"Scientists",NA,1,NA,1,5,3,2,4,6,5,4,5,3,4,3,5,5,3,3,4,4,3,187,46,2,43,NA,"Educated"
"872",670,"6/27/2014 14:29","6/27/2014 14:44",1,"Scientists",NA,1,NA,1,6,5,2,4,5,5,6,5,5,1,3,4,6,5,7,5,6,2,187,51,1,42,NA,"Educated"
"873",671,"6/27/2014 14:42","6/27/2014 14:45",1,"Scientists",NA,1,NA,1,7,6,6,7,6,7,6,7,7,4,2,5,7,7,7,6,6,5,187,57,1,39,NA,"Educated"
"874",672,"6/27/2014 14:45","6/27/2014 14:48",1,"Scientists",NA,1,NA,1,7,7,6,6,6,7,6,7,7,5,5,4,7,7,7,7,4,4,187,39,1,39,NA,"Educated"
"875",673,"6/27/2014 14:47","6/27/2014 14:50",1,"Scientists",NA,1,NA,1,5,5,3,5,5,5,5,6,5,3,3,3,5,5,5,5,5,3,187,31,2,44,NA,"Scientists"
"876",675,"6/27/2014 14:49","6/27/2014 14:52",1,"Scientists",NA,1,NA,1,3,3,3,5,4,5,3,3,4,3,3,4,4,4,4,3,3,4,31,58,2,38,NA,"Educated"
"877",676,"6/27/2014 14:48","6/27/2014 14:52",1,"Scientists",NA,1,NA,1,5,3,3,5,3,3,5,5,5,3,5,4,6,6,5,3,3,3,187,50,1,42,NA,"Scientists"
"878",677,"6/27/2014 14:47","6/27/2014 14:52",1,"Scientists",NA,1,NA,1,5,5,2,5,7,5,6,5,4,5,6,5,5,4,4,4,5,2,187,30,1,43,NA,"Educated"
"879",679,"6/27/2014 14:50","6/27/2014 14:53",1,"Scientists",NA,1,NA,1,5,5,2,7,7,7,6,5,6,5,5,3,5,4,5,3,3,1,187,38,2,42,NA,"Scientists"
"880",680,"6/27/2014 14:49","6/27/2014 14:59",1,"Scientists",NA,1,NA,1,6,6,2,5,7,7,7,5,6,4,2,5,6,6,6,2,5,3,188,53,1,39,NA,"Scientists"
"881",681,"6/27/2014 14:52","6/27/2014 15:00",1,"Scientists",NA,1,NA,1,7,7,3,5,2,4,7,7,7,2,3,3,7,7,7,4,7,3,185,44,1,41,NA,"Educated"
"882",682,"6/27/2014 14:52","6/27/2014 15:01",1,"Scientists",NA,1,NA,1,6,6,2,6,6,7,3,6,6,5,3,4,6,7,7,7,5,3,187,49,1,39,NA,"Scientists"
"883",683,"6/27/2014 14:59","6/27/2014 15:02",1,"Scientists",NA,1,NA,1,4,4,4,5,5,5,4,5,5,5,5,6,4,4,4,3,4,2,187,35,1,39,NA,"Educated"
"884",684,"6/27/2014 14:59","6/27/2014 15:02",1,"Scientists",NA,1,NA,1,7,7,6,7,7,7,7,7,7,2,4,4,6,7,7,5,3,4,187,50,1,38,NA,"Scientists"
"885",685,"6/27/2014 14:56","6/27/2014 15:03",1,"Scientists",NA,1,NA,6,5,5,2,5,5,5,3,6,5,3,3,3,6,6,2,6,6,2,187,65,2,40,NA,"Educated"
"886",686,"6/27/2014 14:58","6/27/2014 15:05",1,"Scientists",NA,1,NA,1,5,6,5,5,5,5,5,4,5,2,2,5,5,5,6,5,4,3,187,38,2,39,NA,"Scientists"
"887",687,"6/27/2014 15:00","6/27/2014 15:07",1,"Scientists",NA,1,NA,1,5,4,4,6,6,6,5,6,6,5,5,5,6,3,5,3,4,3,187,55,1,39,NA,"Scientists"
"888",688,"6/27/2014 15:02","6/27/2014 15:08",1,"Scientists",NA,1,NA,1,3,4,2,5,4,5,3,4,3,5,3,5,5,4,5,4,3,2,187,56,1,38,NA,"Educated"
"889",689,"6/27/2014 15:04","6/27/2014 15:10",1,"Scientists",NA,1,NA,1,5,3,3,5,5,4,4,5,5,4,5,3,4,4,4,4,4,4,187,61,1,40,NA,"Educated"
"890",690,"6/27/2014 15:06","6/27/2014 15:13",1,"Scientists",NA,1,NA,1,5,5,5,7,6,6,6,5,6,3,3,4,6,6,5,5,4,3,185,54,1,38,NA,"Scientists"
"891",692,"6/27/2014 15:07","6/27/2014 15:13",1,"Scientists",NA,1,NA,1,5,5,5,5,5,5,5,5,5,3,5,4,5,5,6,3,5,4,187,42,1,38,NA,"Scientists"
"892",693,"6/27/2014 15:13","6/27/2014 15:15",1,"Scientists",NA,1,NA,1,3,3,3,7,6,6,5,6,3,4,3,5,6,5,5,5,6,2,187,46,1,39,NA,"Scientists"
"893",694,"6/27/2014 14:42","6/27/2014 15:16",1,"Scientists",NA,1,NA,1,6,6,3,6,6,7,7,7,6,3,3,6,7,7,7,7,6,4,187,44,1,39,NA,"Scientists"
"894",696,"6/27/2014 15:11","6/27/2014 15:18",1,"Scientists",NA,1,NA,1,5,3,2,5,4,6,5,5,5,3,2,4,5,5,4,5,3,2,187,41,1,39,NA,"Educated"
"895",697,"6/27/2014 15:11","6/27/2014 15:19",1,"Scientists",NA,1,NA,1,5,5,3,6,5,6,5,3,3,4,5,4,6,6,6,5,3,2,187,36,1,41,NA,"Educated"
"896",698,"6/27/2014 15:18","6/27/2014 15:21",1,"Scientists",NA,1,NA,1,5,5,2,5,3,5,3,3,6,5,5,5,6,5,5,5,4,5,187,39,1,39,NA,"Scientists"
"897",699,"6/27/2014 15:16","6/27/2014 15:21",1,"Scientists",NA,1,NA,1,6,5,5,6,7,6,5,6,6,3,5,2,5,5,5,5,6,3,187,45,1,42,NA,"Educated"
"898",700,"6/27/2014 15:17","6/27/2014 15:22",1,"Scientists",NA,1,NA,1,4,2,2,5,5,5,4,4,4,1,5,5,6,2,4,3,4,1,7,63,2,38,NA,"Scientists"
"899",701,"6/27/2014 15:18","6/27/2014 15:23",1,"Scientists",NA,1,NA,1,6,5,4,5,6,6,6,6,7,5,4,4,6,7,6,6,4,6,187,28,1,41,NA,"Educated"
"900",702,"6/27/2014 15:13","6/27/2014 15:26",1,"Scientists",NA,1,NA,1,5,5,4,5,6,6,5,5,6,4,4,5,4,4,6,4,2,1,122,37,2,38,NA,"Educated"
"901",703,"6/27/2014 15:25","6/27/2014 15:29",1,"Scientists",NA,1,NA,1,5,5,3,5,5,5,5,5,5,6,5,3,5,4,5,5,4,2,187,50,1,38,NA,"Educated"
"902",705,"6/27/2014 15:25","6/27/2014 15:31",1,"Scientists",NA,1,NA,1,2,1,1,5,2,5,2,2,2,3,3,5,5,6,6,2,3,2,187,60,1,44,NA,"Educated"
"903",706,"6/27/2014 15:26","6/27/2014 15:32",1,"Scientists",NA,1,NA,1,6,6,2,4,4,6,6,6,7,2,2,2,6,4,4,4,5,4,138,56,1,43,NA,"Scientists"
"904",707,"6/27/2014 15:27","6/27/2014 15:34",1,"Scientists",NA,1,NA,1,3,4,2,5,4,3,3,3,3,2,4,3,3,4,4,4,3,2,187,54,2,43,NA,"Scientists"
"905",708,"6/27/2014 15:27","6/27/2014 15:34",1,"Scientists",NA,1,NA,1,2,6,2,4,2,4,6,6,4,2,1,2,5,2,4,6,3,2,187,53,1,44,NA,"Educated"
"906",709,"6/27/2014 15:26","6/27/2014 15:34",1,"Scientists",NA,1,NA,1,5,4,2,5,6,5,6,6,6,4,2,4,5,3,5,3,4,1,111,60,2,38,NA,"Scientists"
"907",710,"6/27/2014 15:28","6/27/2014 15:35",1,"Scientists",NA,1,NA,1,5,5,3,6,3,5,2,5,5,3,2,2,3,2,2,3,2,2,187,45,1,42,NA,"Educated"
"908",711,"6/27/2014 15:32","6/27/2014 15:37",1,"Scientists",NA,1,NA,1,6,7,3,4,4,6,5,3,5,5,3,3,5,6,3,6,3,1,187,54,1,44,NA,"Educated"
"909",712,"6/27/2014 15:29","6/27/2014 15:38",1,"Scientists",NA,1,NA,1,5,3,3,6,5,5,5,4,4,3,2,5,4,3,3,5,6,3,187,41,2,40,NA,"Educated"
"910",713,"6/27/2014 15:35","6/27/2014 15:38",1,"Scientists",NA,1,NA,1,7,6,5,4,7,6,5,6,6,2,4,4,6,7,7,6,5,5,187,64,1,42,NA,"Scientists"
"911",714,"6/27/2014 13:39","6/27/2014 15:39",1,"Scientists",NA,1,NA,1,6,6,2,6,6,4,4,5,5,3,4,3,6,5,5,4,5,3,24,64,1,43,NA,"Scientists"
"912",715,"6/27/2014 15:37","6/27/2014 15:41",1,"Scientists",NA,1,NA,1,6,6,3,7,6,6,7,6,6,5,5,5,7,7,7,7,6,5,187,NA,1,41,NA,"Scientists"
"913",717,"6/27/2014 15:34","6/27/2014 15:41",1,"Scientists",NA,1,NA,1,5,5,5,3,5,6,5,5,6,6,7,5,6,3,3,1,2,1,83,40,1,38,NA,"Educated"
"914",718,"6/27/2014 15:39","6/27/2014 15:43",1,"Scientists",NA,1,NA,6,6,6,6,7,6,7,6,6,6,4,4,5,6,6,7,6,6,3,168,47,2,39,NA,"Scientists"
"915",720,"6/27/2014 15:39","6/27/2014 15:44",1,"Scientists",NA,1,NA,2,2,5,3,5,5,5,2,5,5,5,5,5,5,4,4,4,4,2,187,32,1,38,NA,"Educated"
"916",721,"6/27/2014 15:41","6/27/2014 15:44",1,"Scientists",NA,1,NA,1,5,4,6,7,6,7,6,5,5,3,4,5,6,5,6,5,2,2,187,55,2,38,NA,"Scientists"
"917",722,"6/27/2014 15:35","6/27/2014 15:46",1,"Scientists",NA,1,NA,1,5,5,4,7,3,5,4,6,6,5,6,5,6,5,7,5,4,3,187,53,1,41,NA,"Scientists"
"918",723,"6/27/2014 15:42","6/27/2014 15:46",1,"Scientists",NA,1,NA,1,4,5,4,5,5,6,6,6,7,2,2,2,6,7,4,3,4,2,185,40,1,38,NA,"Educated"
"919",724,"6/27/2014 15:43","6/27/2014 15:49",1,"Scientists",NA,1,NA,1,7,7,2,7,7,7,5,7,7,3,2,3,7,7,7,6,6,2,187,24,1,41,NA,"Educated"
"920",725,"6/27/2014 15:25","6/27/2014 15:49",1,"Scientists",NA,1,NA,1,6,6,6,6,7,7,6,NA,NA,6,6,6,7,7,5,NA,6,NA,116,56,1,43,NA,"Scientists"
"921",726,"6/27/2014 15:46","6/27/2014 15:50",1,"Scientists",NA,1,NA,1,4,4,4,6,6,6,5,5,5,3,6,5,5,5,6,2,3,2,187,50,1,40,NA,"Scientists"
"922",728,"6/27/2014 15:46","6/27/2014 15:51",1,"Scientists",NA,1,NA,1,5,5,4,5,6,6,5,5,5,4,4,4,5,4,4,4,5,3,187,55,2,41,NA,"Educated"
"923",729,"6/27/2014 15:46","6/27/2014 15:51",1,"Scientists",NA,1,NA,1,6,5,4,6,6,6,5,6,5,5,5,5,6,6,6,5,6,6,187,62,2,38,NA,"Scientists"
"924",730,"6/27/2014 12:28","6/27/2014 15:52",1,"Scientists",NA,1,NA,1,6,7,5,7,5,7,6,7,6,4,1,2,6,7,7,6,5,5,187,59,1,39,NA,"Scientists"
"925",732,"6/27/2014 15:48","6/27/2014 15:55",1,"Scientists",NA,1,NA,1,6,4,3,6,5,6,5,5,5,2,4,4,5,4,6,3,3,2,187,40,2,38,NA,"Scientists"
"926",733,"6/27/2014 15:49","6/27/2014 15:55",1,"Scientists",NA,1,NA,1,5,3,3,5,6,5,3,5,6,2,5,5,6,5,6,3,4,2,187,31,1,38,NA,"Educated"
"927",735,"6/27/2014 15:55","6/27/2014 16:01",1,"Scientists",NA,1,NA,1,4,4,3,4,6,4,6,3,4,3,5,4,4,5,5,3,3,4,187,43,NA,41,NA,"Scientists"
"928",736,"6/27/2014 15:56","6/27/2014 16:01",1,"Scientists",NA,1,NA,1,5,7,4,6,5,5,3,5,7,6,4,5,5,4,5,4,4,4,187,38,1,41,NA,"Educated"
"929",737,"6/27/2014 16:01","6/27/2014 16:04",1,"Scientists",NA,1,NA,1,6,6,7,6,6,6,6,6,5,5,5,6,6,7,7,6,5,2,187,38,1,38,NA,"Educated"
"930",738,"6/27/2014 16:00","6/27/2014 16:04",1,"Scientists",NA,1,NA,1,5,4,3,4,5,3,6,5,4,3,5,6,6,5,6,4,3,2,187,50,1,43,NA,"Scientists"
"931",739,"6/27/2014 16:01","6/27/2014 16:05",1,"Scientists",NA,1,NA,1,5,3,2,7,7,7,3,6,7,3,7,6,6,6,6,6,4,3,187,54,1,38,NA,"Scientists"
"932",741,"6/27/2014 15:55","6/27/2014 16:07",1,"Scientists",NA,1,NA,1,7,7,3,6,7,7,6,7,6,1,2,3,7,7,7,7,7,7,24,46,2,43,NA,"Educated"
"933",742,"6/27/2014 16:06","6/27/2014 16:09",1,"Scientists",NA,1,NA,1,2,3,2,4,4,5,3,5,3,2,2,4,4,3,4,4,2,1,187,31,1,39,NA,"Educated"
"934",743,"6/27/2014 16:03","6/27/2014 16:09",1,"Scientists",NA,1,NA,1,6,5,4,6,6,6,6,6,6,4,3,4,7,6,6,6,4,3,187,37,2,41,NA,"Educated"
"935",744,"6/27/2014 16:03","6/27/2014 16:09",1,"Scientists",NA,1,NA,1,5,5,2,7,7,7,5,6,6,4,4,4,7,7,7,4,4,2,187,47,1,40,NA,"Scientists"
"936",746,"6/27/2014 16:10","6/27/2014 16:13",1,"Scientists",NA,1,NA,1,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,1,2,1,187,65,1,38,NA,"Educated"
"937",747,"6/27/2014 16:10","6/27/2014 16:14",1,"Scientists",NA,1,NA,6,6,5,2,6,6,6,5,6,6,5,5,5,6,6,6,5,4,4,187,62,1,38,NA,"Scientists"
"938",748,"6/27/2014 16:15","6/27/2014 16:18",1,"Scientists",NA,1,NA,1,6,5,2,6,6,6,5,5,5,4,4,5,4,4,4,4,4,4,187,45,1,38,NA,"Educated"
"939",749,"6/27/2014 16:03","6/27/2014 16:19",1,"Scientists",NA,1,NA,NA,6,6,3,5,5,6,4,3,4,5,5,4,5,4,3,5,4,3,80,62,1,43,NA,"Scientists"
"940",750,"6/27/2014 16:18","6/27/2014 16:21",1,"Scientists",NA,1,NA,1,3,5,2,6,5,5,6,5,4,4,5,6,5,3,3,3,2,3,187,60,2,38,NA,"Scientists"
"941",752,"6/27/2014 16:18","6/27/2014 16:23",1,"Scientists",NA,1,NA,1,7,6,6,6,6,6,6,7,7,5,2,2,7,7,7,6,5,6,187,32,2,43,NA,"Scientists"
"942",753,"6/27/2014 16:17","6/27/2014 16:24",1,"Scientists",NA,1,NA,1,6,4,2,5,6,6,2,6,6,3,4,3,6,6,6,6,6,3,187,42,1,39,NA,"Educated"
"943",754,"6/27/2014 16:10","6/27/2014 16:25",1,"Scientists",NA,1,NA,1,6,5,4,7,6,6,7,5,6,5,6,5,6,6,6,6,5,2,187,64,1,38,NA,"Scientists"
"944",755,"6/27/2014 16:24","6/27/2014 16:27",1,"Scientists",NA,1,NA,1,6,6,2,6,2,6,6,6,6,1,2,2,6,6,6,4,6,2,187,58,1,38,NA,"Scientists"
"945",756,"6/27/2014 15:49","6/27/2014 16:28",1,"Scientists",NA,1,NA,1,5,5,3,6,6,5,5,6,5,2,3,6,6,5,6,5,5,4,187,68,1,42,NA,"Educated"
"946",757,"6/27/2014 16:26","6/27/2014 16:29",1,"Scientists",NA,1,NA,1,5,4,1,7,5,6,5,6,6,3,2,4,6,7,6,6,3,6,187,31,1,38,NA,"Scientists"
"947",758,"6/27/2014 16:25","6/27/2014 16:30",1,"Scientists",NA,1,NA,1,3,2,2,5,3,5,4,4,3,5,3,5,4,4,4,4,4,4,187,63,2,43,NA,"Educated"
"948",760,"6/27/2014 16:29","6/27/2014 16:34",1,"Scientists",NA,1,NA,NA,5,5,5,6,6,6,5,6,6,2,5,5,6,7,7,6,6,6,187,58,2,38,NA,"Scientists"
"949",761,"6/27/2014 16:26","6/27/2014 16:39",1,"Scientists",NA,1,NA,1,6,5,2,4,6,6,5,6,6,2,2,2,3,2,3,4,3,3,24,60,2,44,NA,"Educated"
"950",762,"6/27/2014 16:36","6/27/2014 16:40",1,"Scientists",NA,1,NA,1,4,5,3,6,5,6,5,6,6,3,2,4,6,4,5,5,5,2,187,41,1,38,NA,"Educated"
"951",763,"6/27/2014 16:37","6/27/2014 16:40",1,"Scientists",NA,1,NA,1,5,4,2,4,5,3,6,5,5,3,3,2,5,5,5,3,2,3,187,36,2,38,NA,"Scientists"
"952",765,"6/27/2014 16:39","6/27/2014 16:43",1,"Scientists",NA,1,NA,1,5,5,2,6,6,6,6,5,5,5,5,5,6,6,6,3,4,2,187,45,1,39,NA,"Educated"
"953",766,"6/27/2014 16:42","6/27/2014 16:45",1,"Scientists",NA,1,NA,1,6,2,3,4,6,6,3,7,6,2,6,3,5,5,7,3,6,2,187,57,1,38,NA,"Scientists"
"954",767,"6/27/2014 16:39","6/27/2014 16:45",1,"Scientists",NA,1,NA,1,5,3,4,7,6,5,5,7,6,6,5,5,5,4,5,5,3,2,169,47,1,39,NA,"Scientists"
"955",768,"6/27/2014 16:27","6/27/2014 16:46",1,"Scientists",NA,1,NA,1,2,6,1,4,7,7,2,1,6,2,6,6,4,2,5,1,1,1,187,51,2,40,NA,"Scientists"
"956",769,"6/27/2014 16:39","6/27/2014 16:47",1,"Scientists",NA,1,NA,6,5,5,5,6,6,5,5,5,5,5,5,6,5,5,6,5,5,5,48,42,2,40,NA,"Scientists"
"957",771,"6/27/2014 16:45","6/27/2014 16:50",1,"Scientists",NA,1,NA,1,6,6,2,6,6,6,7,6,6,5,5,5,7,7,7,7,6,6,187,53,1,44,NA,"Scientists"
"958",772,"6/27/2014 15:45","6/27/2014 16:51",1,"Scientists",NA,1,NA,1,4,4,5,4,3,4,5,4,4,2,3,2,5,1,3,1,3,1,187,61,1,38,NA,"Educated"
"959",773,"6/27/2014 16:47","6/27/2014 16:52",1,"Scientists",NA,1,NA,1,5,5,1,6,6,6,6,7,6,5,6,4,7,7,7,7,2,2,187,56,1,38,NA,"Scientists"
"960",774,"6/27/2014 16:40","6/27/2014 16:52",1,"Scientists",NA,1,NA,1,5,3,3,4,5,3,4,3,3,5,3,3,5,3,4,4,3,2,187,64,1,39,NA,"Educated"
"961",775,"6/27/2014 16:44","6/27/2014 16:53",1,"Scientists",NA,1,NA,1,5,4,2,5,5,6,6,6,6,4,5,5,6,6,6,6,4,2,187,27,1,39,NA,"Educated"
"962",776,"6/27/2014 16:52","6/27/2014 16:55",1,"Scientists",NA,1,NA,1,4,3,2,4,4,6,2,4,4,3,5,5,4,2,2,2,3,2,187,52,2,42,NA,"Educated"
"963",777,"6/27/2014 16:52","6/27/2014 16:58",1,"Scientists",NA,1,NA,1,5,2,2,5,6,6,5,5,2,6,6,6,2,2,2,2,2,2,111,39,2,43,NA,"Educated"
"964",778,"6/27/2014 16:58","6/27/2014 17:02",1,"Scientists",NA,1,NA,1,6,5,2,6,5,5,5,6,5,2,6,5,7,5,6,4,2,3,187,31,2,38,NA,"Scientists"
"965",779,"6/27/2014 16:57","6/27/2014 17:02",1,"Scientists",NA,1,NA,1,5,6,2,6,6,6,6,6,6,5,5,5,6,6,6,5,5,6,187,43,2,44,NA,"Scientists"
"966",780,"6/27/2014 17:01","6/27/2014 17:04",1,"Scientists",NA,1,NA,1,5,5,1,5,5,5,5,5,5,5,3,1,5,1,1,5,2,1,187,58,2,38,NA,"Educated"
"967",781,"6/27/2014 16:59","6/27/2014 17:04",1,"Scientists",NA,1,NA,1,5,3,2,6,6,6,5,5,6,2,4,6,6,4,2,5,1,2,187,41,2,38,NA,"Educated"
"968",782,"6/27/2014 17:00","6/27/2014 17:06",1,"Scientists",NA,1,NA,1,6,7,2,6,7,6,7,4,3,4,2,4,7,7,7,4,2,2,7,44,2,38,NA,"Scientists"
"969",783,"6/27/2014 17:03","6/27/2014 17:07",1,"Scientists",NA,1,NA,1,6,6,4,6,6,6,5,5,6,3,5,4,5,6,7,6,5,2,65,54,1,39,NA,"Scientists"
"970",785,"6/27/2014 17:07","6/27/2014 17:10",1,"Scientists",NA,1,NA,1,6,6,7,6,4,2,6,6,7,3,5,4,7,7,7,6,6,3,31,43,1,42,NA,"Scientists"
"971",787,"6/27/2014 17:11","6/27/2014 17:16",1,"Scientists",NA,1,NA,1,4,5,3,6,4,6,4,5,5,4,5,5,5,5,5,4,4,3,187,46,1,39,NA,"Educated"
"972",788,"6/27/2014 17:09","6/27/2014 17:17",1,"Scientists",NA,1,NA,1,7,6,6,6,7,6,7,6,6,2,6,6,7,7,7,6,6,4,122,40,1,38,NA,"Scientists"
